EVENT_ID,MENU_HINT,EVENT_NAME,EVENT_DT,SELECTION_ID,SELECTION_NAME,WIN_LOSE,BSP,PPWAP,MORNINGWAP,PPMAX,PPMIN,IPMAX,IPMIN,MORNINGTRADEDVOL,PPTRADEDVOL,IPTRADEDVOL
212715572,Central Park 11th Apr,D1 265m,11/04/2023 11:43,37472718,1. Seaglass Shannon,0,5.6,1,4.2522,1,1001,1,1001,2460.06,2460.06,0
212715572,Central Park 11th Apr,D1 265m,11/04/2023 11:43,46662021,2. Beebees Dreamer,0,6.4,1,4.1565,1,1001,1,1001,2048.7,2048.7,0
212715572,Central Park 11th Apr,D1 265m,11/04/2023 11:43,42806519,3. Ballintee Ciara,1,8,1,6.7058,1,1001,1,1001,2589.86,2589.86,0
212715572,Central Park 11th Apr,D1 265m,11/04/2023 11:43,40056288,4. Cozimo Salah,0,3.35703736,1,2.852,1,1001,1,1001,5286.28,5286.28,0
212715572,Central Park 11th Apr,D1 265m,11/04/2023 11:43,39440787,5. Foxwood Bev,0,6.2,1,4.1845,1,1001,1,1001,2119.59,2119.59,0
212715572,Central Park 11th Apr,D1 265m,11/04/2023 11:43,48414092,6. Athlacca Best,0,12.5,1,7.9956,1,1001,1,1001,1139.34,1139.34,0
212715574,Central Park 11th Apr,A2 480m,11/04/2023 11:58,45351998,2. Chilly Mo,0,18.90623198,1,13.5713,1,1001,1,1001,1510.08,1700.92,0
212715574,Central Park 11th Apr,A2 480m,11/04/2023 11:58,53866091,3. Boherna Kit,0,3.3,1,3.1584,1,1001,1,1001,12108.1,12223.15,0
212715574,Central Park 11th Apr,A2 480m,11/04/2023 11:58,51259662,4. Clairkeith Quinn,1,10.27691605,1,7.2169,1,1001,1,1001,1639.36,1709.38,0
212715574,Central Park 11th Apr,A2 480m,11/04/2023 11:58,41112365,1. Long Phoenix,0,4.3,1,3.5185,1,1001,1,1001,4620.13,4659.55,0
212715574,Central Park 11th Apr,A2 480m,11/04/2023 11:58,51320578,5. Go By Thecommons,0,3.2,1,2.8266,1,1001,1,1001,8516.64,8649.3,0
212715576,Central Park 11th Apr,D4 265m,11/04/2023 12:13,39727390,6. Waikiki Bess,0,2.6690653,1,3.5918,1,1001,1,1001,49.35,10284.25,0
212715576,Central Park 11th Apr,D4 265m,11/04/2023 12:13,40179730,1. Hollyoak Maya,0,4.60138652,1,5.9998,1,1001,1,1001,4,4585.49,0
212715576,Central Park 11th Apr,D4 265m,11/04/2023 12:13,48831815,2. Run On King,0,11.5,1,1,1,1001,1,1001,0,1751.53,0
212715576,Central Park 11th Apr,D4 265m,11/04/2023 12:13,54617940,3. Waikiki Bo,1,4.76590638,1,4.6998,1,1001,1,1001,4,13295.25,0
212715576,Central Park 11th Apr,D4 265m,11/04/2023 12:13,41544983,4. Slanan Ben,0,13,1,1,1,1001,1,1001,0,1424.98,0
212715576,Central Park 11th Apr,D4 265m,11/04/2023 12:13,45305196,5. Fawkham Dolly,0,20.12188259,1,3.8999,1,1001,1,1001,20,2730.25,0
212715578,Central Park 11th Apr,D2 265m,11/04/2023 12:28,52631926,1. Aghadown Hilda,0,3.7,1,2.5299,1,1001,1,1001,40,5595.02,0
212715578,Central Park 11th Apr,D2 265m,11/04/2023 12:28,54617942,3. Sup The Sancerre,1,2.7,1,4.5499,1,1001,1,1001,8,13793.59,0
212715578,Central Park 11th Apr,D2 265m,11/04/2023 12:28,54617941,2. Tintreach Knight,0,23,1,1,1,1001,1,1001,0,1429.79,0
212715578,Central Park 11th Apr,D2 265m,11/04/2023 12:28,42466707,5. Ballintee Lucky,0,15.5,1,1,1,1001,1,1001,0,2834.58,0
212715578,Central Park 11th Apr,D2 265m,11/04/2023 12:28,36205450,4. Kereight Sam,0,18.5,1,1,1,1001,1,1001,0,968.82,0
212715578,Central Park 11th Apr,D2 265m,11/04/2023 12:28,53901022,6. Dreamy Lass,0,5.1,1,1,1,1001,1,1001,0,5386.32,0
212715580,Central Park 11th Apr,D3 265m,11/04/2023 12:43,37948507,6. Drimeen Heights,0,15.86313207,1,1,1,1001,1,1001,0,2573.85,0
212715580,Central Park 11th Apr,D3 265m,11/04/2023 12:43,44869828,5. Thornhill Percy,0,5.2,1,3.6099,1,1001,1,1001,20,3228.29,0
212715580,Central Park 11th Apr,D3 265m,11/04/2023 12:43,49636319,2. Hollyoak Vera,1,2.28,1,4.1166,1,1001,1,1001,12,13846.78,0
212715580,Central Park 11th Apr,D3 265m,11/04/2023 12:43,45305199,1. Birchgrove Buddy,0,5.04451315,1,1,1,1001,1,1001,0,4587.95,0
212715580,Central Park 11th Apr,D3 265m,11/04/2023 12:43,38251967,3. Waikiki Magic,0,14.5,1,1,1,1001,1,1001,0,2283.41,0
212715580,Central Park 11th Apr,D3 265m,11/04/2023 12:43,53200422,4. Kyero Girl,0,25,1,1,1,1001,1,1001,0,2074.73,0
212715582,Central Park 11th Apr,HC 480m,11/04/2023 12:58,49904388,3. Boomerang Lowry,0,4.10950246,1,1,1,1001,1,1001,0,3245.84,0
212715582,Central Park 11th Apr,HC 480m,11/04/2023 12:58,38438559,6. Gavins Roddick,0,4.3,1,1,1,1001,1,1001,0,3936.92,0
212715582,Central Park 11th Apr,HC 480m,11/04/2023 12:58,49131466,1. Paintmepeggy,0,9.32477403,1,1.9999,1,1001,1,1001,4,3689.59,0
212715582,Central Park 11th Apr,HC 480m,11/04/2023 12:58,40056290,2. Gypsy Lady,0,3.88658414,1,1,1,1001,1,1001,0,6010.95,0
212715582,Central Park 11th Apr,HC 480m,11/04/2023 12:58,54617943,4. Bandit Gillie,0,26.87054306,1,1,1,1001,1,1001,0,981.53,0
212715582,Central Park 11th Apr,HC 480m,11/04/2023 12:58,47403767,5. Hollyoak Horatio,1,8,1,1,1,1001,1,1001,0,1880.73,0
212715584,Central Park 11th Apr,D2 265m,11/04/2023 13:13,39484263,2. Sandwood Vat,0,13.5,1,1,1,1001,1,1001,0,2417.94,0
212715584,Central Park 11th Apr,D2 265m,11/04/2023 13:13,42438602,1. Footfield Jade,0,4.3,1,4.6999,1,1001,1,1001,4,3785.99,0
212715584,Central Park 11th Apr,D2 265m,11/04/2023 13:13,45885089,3. Mandeville Toto,1,2.66732329,1,1,1,1001,1,1001,0,10550.6,0
212715584,Central Park 11th Apr,D2 265m,11/04/2023 13:13,43120135,6. Drumkeeran Ted,0,3.8,1,4.0249,1,1001,1,1001,8,6428.49,0
212715584,Central Park 11th Apr,D2 265m,11/04/2023 13:13,28737778,4. Boreen Jackie,0,21.22907637,1,1,1,1001,1,1001,0,894.8,0
212715584,Central Park 11th Apr,D2 265m,11/04/2023 13:13,37339461,5. Fawkham Prince,0,38,1,1,1,1001,1,1001,0,585.68,0
212715586,Central Park 11th Apr,A3 480m,11/04/2023 13:28,47922228,4. Borna Carol,0,5.6,1,7.9998,1,1001,1,1001,4,4369.95,0
212715586,Central Park 11th Apr,A3 480m,11/04/2023 13:28,49131468,5. Agilis Axl,0,2.64,1,4.0249,1,1001,1,1001,8,8549.84,0
212715586,Central Park 11th Apr,A3 480m,11/04/2023 13:28,52161844,6. Ridgedale Terri,0,3.76797201,1,1,1,1001,1,1001,0,3803.7,0
212715586,Central Park 11th Apr,A3 480m,11/04/2023 13:28,54186107,1. Holiday Kitty,0,28,1,1.9999,1,1001,1,1001,4,1124.45,0
212715586,Central Park 11th Apr,A3 480m,11/04/2023 13:28,50589254,3. Chance Flourish,1,18.5,1,1,1,1001,1,1001,0,980.39,0
212715586,Central Park 11th Apr,A3 480m,11/04/2023 13:28,45930771,2. Emlagh Darragh,0,10,1,1,1,1001,1,1001,0,1467.94,0
212715588,Central Park 11th Apr,D4 265m,11/04/2023 13:44,38758171,1. Hollyoak Eve,0,4.61664572,1,1,1,1001,1,1001,0,12187.91,0
212715588,Central Park 11th Apr,D4 265m,11/04/2023 13:44,50613857,2. Call You Mine,0,10,1,1,1,1001,1,1001,0,4315.18,0
212715588,Central Park 11th Apr,D4 265m,11/04/2023 13:44,43235240,6. Footfield Chance,0,6.67108808,1,1,1,1001,1,1001,0,4117.35,0
212715588,Central Park 11th Apr,D4 265m,11/04/2023 13:44,28239210,4. Hollyoak Dexter,0,2.10536455,1,2.9299,1,1001,1,1001,8,21427.62,0
212715588,Central Park 11th Apr,D4 265m,11/04/2023 13:44,39959193,5. Waikiki Maggie,0,133.2874801,1,1,1,1001,1,1001,0,284.22,0
212715588,Central Park 11th Apr,D4 265m,11/04/2023 13:44,54093538,3. Very Ready,1,16,1,1,1,1001,1,1001,0,3184.08,0
212715590,Central Park 11th Apr,A6 480m,11/04/2023 13:59,42293746,3. Decisive Rebel,0,17.13956976,1,1,1,1001,1,1001,0,1633.6,0
212715590,Central Park 11th Apr,A6 480m,11/04/2023 13:59,52480744,1. Hollyoak Fiona,0,3.55,1,1.9999,1,1001,1,1001,4,5140.71,0
212715590,Central Park 11th Apr,A6 480m,11/04/2023 13:59,54186113,6. Hollyoak Penny,1,2.73003406,1,1,1,1001,1,1001,0,5341.27,0
212715590,Central Park 11th Apr,A6 480m,11/04/2023 13:59,46870484,2. Foyle Bomber,0,8.96958624,1,1,1,1001,1,1001,0,1226.15,0
212715590,Central Park 11th Apr,A6 480m,11/04/2023 13:59,42072566,5. Decisive Dash,0,5.55004941,1,1,1,1001,1,1001,0,7917.69,0
212715995,Oxford 11th Apr,A5 450m,11/04/2023 10:46,44312446,1. Phone Liz Now,1,12,1,7.795,1,1001,1,1001,1378.56,1378.56,0
212715995,Oxford 11th Apr,A5 450m,11/04/2023 10:46,52628050,4. Cappaneale Magic,0,4.8,1,3.6841,1,1001,1,1001,4882,4882,0
212715995,Oxford 11th Apr,A5 450m,11/04/2023 10:46,26259775,5. Bit View Belle,0,16.95076785,1,10.6633,1,1001,1,1001,905.74,905.74,0
212715995,Oxford 11th Apr,A5 450m,11/04/2023 10:46,40756554,3. Spot On Sconny,0,10.87505172,1,7.8257,1,1001,1,1001,1406.05,1406.05,0
212715995,Oxford 11th Apr,A5 450m,11/04/2023 10:46,54348560,2. Farloe Caprice,0,1.81423017,1,1.6891,1,1001,1,1001,13815.79,13815.79,0
212715997,Oxford 11th Apr,A6 450m,11/04/2023 11:01,53622521,4. Pasta Pestana,0,5.53355546,1,4.224,1,1001,1,1001,3404.17,3404.17,0
212715997,Oxford 11th Apr,A6 450m,11/04/2023 11:01,46535407,2. Havana Sweetie,0,2.08,1,1.9028,1,1001,1,1001,10690.31,10690.31,0
212715997,Oxford 11th Apr,A6 450m,11/04/2023 11:01,54348559,6. Droopys Sweetie,0,4.11364,1,3.1229,1,1001,1,1001,4459.95,4459.95,0
212715997,Oxford 11th Apr,A6 450m,11/04/2023 11:01,39187139,5. Footfield Comet,1,12.0907067,1,7.7796,1,1001,1,1001,1196.75,1196.75,0
212715999,Oxford 11th Apr,A5 450m,11/04/2023 11:16,36179893,4. Nolas Biggie,0,4.5,1,3.316,1,1001,1,1001,3736.89,3736.89,0
212715999,Oxford 11th Apr,A5 450m,11/04/2023 11:16,35447434,5. Keeperhill Hanna,1,2.47795561,1,2.3796,1,1001,1,1001,9951.49,9951.49,0
212715999,Oxford 11th Apr,A5 450m,11/04/2023 11:16,47166781,1. Blastoff Simone,0,10,1,5.6772,1,1001,1,1001,2021.02,2021.02,0
212715999,Oxford 11th Apr,A5 450m,11/04/2023 11:16,28677479,6. Slaneyside Artie,0,10,1,5.6571,1,1001,1,1001,1614.52,1614.52,0
212715999,Oxford 11th Apr,A5 450m,11/04/2023 11:16,42389996,3. Up Rising,0,11.72036525,1,7.9254,1,1001,1,1001,1125.52,1125.52,0
212715999,Oxford 11th Apr,A5 450m,11/04/2023 11:16,51061207,2. Glengar Alpha,0,11.73529,1,8.9488,1,1001,1,1001,2231.02,2231.02,0
212716001,Oxford 11th Apr,A3 450m,11/04/2023 11:31,45304670,2. Sing Out,0,19.16153545,1,11.1032,1,1001,1,1001,1322.85,1322.85,0
212716001,Oxford 11th Apr,A3 450m,11/04/2023 11:31,53353418,4. Brisk Bono,0,2.25199441,1,2.0302,1,1001,1,1001,10082.31,10082.31,0
212716001,Oxford 11th Apr,A3 450m,11/04/2023 11:31,53024053,1. Storys Andy,0,11,1,6.7957,1,1001,1,1001,1638.25,1638.25,0
212716001,Oxford 11th Apr,A3 450m,11/04/2023 11:31,42113332,5. Killduff Galley,1,3.53681977,1,3.0564,1,1001,1,1001,6903.25,6903.25,0
212716001,Oxford 11th Apr,A3 450m,11/04/2023 11:31,8675794,6. Wayward Wind,0,8,1,6.2791,1,1001,1,1001,2080.43,2080.43,0
212716003,Oxford 11th Apr,A4 450m,11/04/2023 11:46,41201249,5. Connors Bullet,0,6.6,1,4.8793,1,1001,1,1001,1827.75,1827.75,0
212716003,Oxford 11th Apr,A4 450m,11/04/2023 11:46,40831603,4. Fairhill Standby,0,14.5,1,11.2203,1,1001,1,1001,1455.42,1455.42,0
212716003,Oxford 11th Apr,A4 450m,11/04/2023 11:46,51041746,1. Savana Peroni,0,12.1663687,1,9.0359,1,1001,1,1001,1727.24,1727.24,0
212716003,Oxford 11th Apr,A4 450m,11/04/2023 11:46,49318053,3. Norman,0,4.2,1,3.1155,1,1001,1,1001,3224.83,3224.83,0
212716003,Oxford 11th Apr,A4 450m,11/04/2023 11:46,41864873,2. Rave Force,0,4.35934596,1,3.4205,1,1001,1,1001,4202.71,4202.71,0
212716003,Oxford 11th Apr,A4 450m,11/04/2023 11:46,40626948,6. Pistol Gun,1,4.2,1,3.482,1,1001,1,1001,4012.01,4012.01,0
212716005,Oxford 11th Apr,A6 450m,11/04/2023 12:01,53102385,5. Chadwell Sonic,0,10.5,1,8.798,1,1001,1,1001,347.41,1830.97,0
212716005,Oxford 11th Apr,A6 450m,11/04/2023 12:01,53763250,6. Lady Explosive,0,3.65200757,1,3.7788,1,1001,1,1001,2289.85,6841.08,0
212716005,Oxford 11th Apr,A6 450m,11/04/2023 12:01,37136379,2. No Name Mave,0,7.28041153,1,6.5954,1,1001,1,1001,480.82,1688.57,0
212716005,Oxford 11th Apr,A6 450m,11/04/2023 12:01,54618462,3. Strictly Ben,1,5.71645156,1,6.4192,1,1001,1,1001,253.97,2319.55,0
212716005,Oxford 11th Apr,A6 450m,11/04/2023 12:01,52218365,4. Ballyblack Betty,0,12,1,12.4352,1,1001,1,1001,330.62,1432.31,0
212716005,Oxford 11th Apr,A6 450m,11/04/2023 12:01,47370249,1. Leferrari,0,4.3,1,4.4701,1,1001,1,1001,726.12,3273.35,0
212716007,Oxford 11th Apr,A7 450m,11/04/2023 12:16,54618463,2. Savana Liz,0,12.87463566,1,1,1,1001,1,1001,0,1675.41,0
212716007,Oxford 11th Apr,A7 450m,11/04/2023 12:16,46174808,4. Headford Alana,0,6.4,1,1,1,1001,1,1001,0,2120.4,0
212716007,Oxford 11th Apr,A7 450m,11/04/2023 12:16,38930072,6. Anns Lucie,0,15.9411657,1,1,1,1001,1,1001,0,1277.33,0
212716007,Oxford 11th Apr,A7 450m,11/04/2023 12:16,48532116,3. Bell Rock,1,3.15,1,1,1,1001,1,1001,0,5529.92,0
212716007,Oxford 11th Apr,A7 450m,11/04/2023 12:16,2246133,5. Chase The Dream,0,4.54979674,1,1,1,1001,1,1001,0,3730.95,0
212716007,Oxford 11th Apr,A7 450m,11/04/2023 12:16,43405498,1. Most People,0,6,1,1,1,1001,1,1001,0,2613.49,0
212716009,Oxford 11th Apr,A3 450m,11/04/2023 12:31,53728554,2. Zenga,0,4.15794985,1,1,1,1001,1,1001,0,3111.17,0
212716009,Oxford 11th Apr,A3 450m,11/04/2023 12:31,41555014,4. Jollie Mac,0,3.95,1,1,1,1001,1,1001,0,3615.03,0
212716009,Oxford 11th Apr,A3 450m,11/04/2023 12:31,41646667,3. Zari Mike,1,7.4,1,1,1,1001,1,1001,0,1709.19,0
212716009,Oxford 11th Apr,A3 450m,11/04/2023 12:31,48710571,5. Carneys Kobe,0,15.96155749,1,1,1,1001,1,1001,0,769.21,0
212716009,Oxford 11th Apr,A3 450m,11/04/2023 12:31,42507480,1. Ballinabola Phil,0,5.2,1,1,1,1001,1,1001,0,2733.54,0
212716009,Oxford 11th Apr,A3 450m,11/04/2023 12:31,50842033,6. Savana Cooper,0,8.53298323,1,1,1,1001,1,1001,0,2490.13,0
212716011,Oxford 11th Apr,A4 450m,11/04/2023 12:46,41864895,4. Buddy Bob,0,4.13202682,1,1,1,1001,1,1001,0,2959.5,0
212716011,Oxford 11th Apr,A4 450m,11/04/2023 12:46,52247405,6. Oriental Fury,1,9.97457689,1,1,1,1001,1,1001,0,3314.25,0
212716011,Oxford 11th Apr,A4 450m,11/04/2023 12:46,36401864,2. Snakesinthegrass,0,7.2,1,1,1,1001,1,1001,0,1882.62,0
212716011,Oxford 11th Apr,A4 450m,11/04/2023 12:46,36346407,3. Trailblazer,0,5.1102998,1,1,1,1001,1,1001,0,2645.97,0
212716011,Oxford 11th Apr,A4 450m,11/04/2023 12:46,38331812,1. Catfish,0,6.4,1,1,1,1001,1,1001,0,3220.59,0
212716011,Oxford 11th Apr,A4 450m,11/04/2023 12:46,41835804,5. Denville Nell,0,5.99013807,1,1,1,1001,1,1001,0,1585.18,0
212716013,Oxford 11th Apr,A5 450m,11/04/2023 13:02,39661277,3. Spot On Codie,0,18.97531051,1,1,1,1001,1,1001,0,1824.23,0
212716013,Oxford 11th Apr,A5 450m,11/04/2023 13:02,49230575,5. Brandon Bay,0,5.66762461,1,1,1,1001,1,1001,0,2776.29,0
212716013,Oxford 11th Apr,A5 450m,11/04/2023 13:02,41457671,6. Ballinabola Mol,0,6.2,1,1,1,1001,1,1001,0,1816.19,0
212716013,Oxford 11th Apr,A5 450m,11/04/2023 13:02,50773117,1. Barnagrane Kerry,0,3.1004632,1,1,1,1001,1,1001,0,7862.53,0
212716013,Oxford 11th Apr,A5 450m,11/04/2023 13:02,46902312,4. Avion Thunder,0,5.18032225,1,1,1,1001,1,1001,0,3857.7,0
212716013,Oxford 11th Apr,A5 450m,11/04/2023 13:02,39524378,2. Havana Eve,1,10,1,1,1,1001,1,1001,0,2377.77,0
212716015,Oxford 11th Apr,A7 450m,11/04/2023 13:17,45404381,6. Bonitas Beauty,0,14.5,1,1,1,1001,1,1001,0,3700.11,0
212716015,Oxford 11th Apr,A7 450m,11/04/2023 13:17,53432241,5. Global Gift,1,3.35,1,1,1,1001,1,1001,0,6141.95,0
212716015,Oxford 11th Apr,A7 450m,11/04/2023 13:17,40095728,2. Lilys Java,0,4.6,1,1,1,1001,1,1001,0,2854.62,0
212716015,Oxford 11th Apr,A7 450m,11/04/2023 13:17,51928039,1. Blackrosebettina,0,15.5,1,1,1,1001,1,1001,0,1338.62,0
212716015,Oxford 11th Apr,A7 450m,11/04/2023 13:17,40580508,3. Therehegoes,0,3.24644081,1,1,1,1001,1,1001,0,8157.66,0
212716015,Oxford 11th Apr,A7 450m,11/04/2023 13:17,51422133,4. Wessex Clare,0,23.78284175,1,1,1,1001,1,1001,0,2634.9,0
212716017,Oxford 11th Apr,A8 450m,11/04/2023 13:33,47370247,4. Avion Storm,1,2.56,1,1,1,1001,1,1001,0,14423.54,0
212716017,Oxford 11th Apr,A8 450m,11/04/2023 13:33,45464608,2. Farran Reebok,0,11.5,1,1,1,1001,1,1001,0,2899.7,0
212716017,Oxford 11th Apr,A8 450m,11/04/2023 13:33,49600913,3. Monleek Havana,0,3.3,1,1,1,1001,1,1001,0,7523.86,0
212716017,Oxford 11th Apr,A8 450m,11/04/2023 13:33,42320107,1. Leeside Stack,0,11.05457551,1,1,1,1001,1,1001,0,3466.15,0
212716017,Oxford 11th Apr,A8 450m,11/04/2023 13:33,43534810,5. Wessex Triptych,0,16,1,1,1,1001,1,1001,0,1967.38,0
212716017,Oxford 11th Apr,A8 450m,11/04/2023 13:33,42337797,6. Tommys Precious,0,11.5,1,1,1,1001,1,1001,0,1288.32,0
212716033,Romford 11th Apr,A1 400m,11/04/2023 10:53,52481630,5. Blackball Rancho,0,5.29418979,1,4.3572,1,1001,1,1001,3715.17,3715.17,0
212716033,Romford 11th Apr,A1 400m,11/04/2023 10:53,51259644,1. Vancouver Port,1,3.44690042,1,3.0024,1,1001,1,1001,5684.97,5684.97,0
212716033,Romford 11th Apr,A1 400m,11/04/2023 10:53,43806404,3. Kenzo,0,4.1,1,3.217,1,1001,1,1001,5408.11,5408.11,0
212716033,Romford 11th Apr,A1 400m,11/04/2023 10:53,50568195,6. Aero Lennie,0,10.5,1,6.2109,1,1001,1,1001,1521.81,1521.81,0
212716033,Romford 11th Apr,A1 400m,11/04/2023 10:53,48712397,4. Zoom,0,11,1,7.2952,1,1001,1,1001,1232.52,1232.52,0
212716033,Romford 11th Apr,A1 400m,11/04/2023 10:53,49201471,2. Thats Your Lot,0,12.5,1,6.8653,1,1001,1,1001,1323.27,1323.27,0
212716035,Romford 11th Apr,A2 400m,11/04/2023 11:09,51512707,1. Seomra Razz,1,6.4,1,4.1378,1,1001,1,1001,1652.2,1652.2,0
212716035,Romford 11th Apr,A2 400m,11/04/2023 11:09,53501299,6. Kyprios,0,4.2643208,1,3.3235,1,1001,1,1001,3791.46,3791.46,0
212716035,Romford 11th Apr,A2 400m,11/04/2023 11:09,54617932,5. Slapdash Joe,0,8.8,1,8.5946,1,1001,1,1001,4803.46,4803.46,0
212716035,Romford 11th Apr,A2 400m,11/04/2023 11:09,50919087,4. Zazzeras Henry,0,4.96716765,1,3.5057,1,1001,1,1001,2880.65,2880.65,0
212716035,Romford 11th Apr,A2 400m,11/04/2023 11:09,47856662,3. Dothemaths,0,7.93349603,1,4.6751,1,1001,1,1001,1245.72,1245.72,0
212716035,Romford 11th Apr,A2 400m,11/04/2023 11:09,41423366,2. Fire Height Joey,0,6.41615964,1,4.6562,1,1001,1,1001,2058.52,2058.52,0
212716037,Romford 11th Apr,A6 400m,11/04/2023 11:24,49051009,2. Endova Dancer,0,42,1,28.292,1,1001,1,1001,594.1,594.1,0
212716037,Romford 11th Apr,A6 400m,11/04/2023 11:24,50853630,3. Aquila,0,3.7,1,3.0442,1,1001,1,1001,6497.29,6497.29,0
212716037,Romford 11th Apr,A6 400m,11/04/2023 11:24,54093521,4. Dromulton Shadow,0,2.50396792,1,2.3088,1,1001,1,1001,7447.08,7447.08,0
212716037,Romford 11th Apr,A6 400m,11/04/2023 11:24,46435906,1. Goodtime Teejay,1,6.71729966,1,4.9866,1,1001,1,1001,2089.82,2089.82,0
212716037,Romford 11th Apr,A6 400m,11/04/2023 11:24,42606958,5. Headford Rachel,0,15.5,1,12.0748,1,1001,1,1001,1741.32,1741.32,0
212716037,Romford 11th Apr,A6 400m,11/04/2023 11:24,52033849,6. Mustang Regina,0,10,1,6.429,1,1001,1,1001,1451.3,1451.3,0
212716039,Romford 11th Apr,A8 400m,11/04/2023 11:39,45073094,3. Junos Law,1,7.2,1,4.8134,1,1001,1,1001,1692.25,1692.25,0
212716039,Romford 11th Apr,A8 400m,11/04/2023 11:39,35701941,1. Dark Phoenix,0,3.88396247,1,3.1211,1,1001,1,1001,4521.55,4521.55,0
212716039,Romford 11th Apr,A8 400m,11/04/2023 11:39,51697018,4. Southern Risk,0,6.4,1,4.3207,1,1001,1,1001,2228.87,2228.87,0
212716039,Romford 11th Apr,A8 400m,11/04/2023 11:39,53987972,5. Skeard Denny,0,4.73528958,1,3.2475,1,1001,1,1001,2412.2,2412.2,0
212716039,Romford 11th Apr,A8 400m,11/04/2023 11:39,54617933,2. Rusty Dot,0,11.5,1,7.6089,1,1001,1,1001,2279.6,2279.6,0
212716039,Romford 11th Apr,A8 400m,11/04/2023 11:39,52800342,6. Trapstyle Hero,0,6.6,1,4.2724,1,1001,1,1001,2322.08,2322.08,0
212716041,Romford 11th Apr,A5 400m,11/04/2023 11:54,42664271,4. Garnacanty Dream,0,14.30418839,1,9.8307,1,1001,1,1001,1341.24,1341.24,0
212716041,Romford 11th Apr,A5 400m,11/04/2023 11:54,54617934,2. Keplar Moon,0,15,1,10.6647,1,1001,1,1001,1436.18,1436.18,0
212716041,Romford 11th Apr,A5 400m,11/04/2023 11:54,54617935,6. Ballsy Bullet,1,5,1,4.3446,1,1001,1,1001,3588.92,3588.92,0
212716041,Romford 11th Apr,A5 400m,11/04/2023 11:54,43273449,3. Brindle Chief,0,5.6,1,3.756,1,1001,1,1001,3127.88,3127.88,0
212716041,Romford 11th Apr,A5 400m,11/04/2023 11:54,41112361,1. Granree Kid,0,14.20921155,1,9.8915,1,1001,1,1001,2111.01,2111.01,0
212716041,Romford 11th Apr,A5 400m,11/04/2023 11:54,42142049,5. Deelish Belle,0,2.4,1,2.2177,1,1001,1,1001,8993.25,8993.25,0
212716043,Romford 11th Apr,A9 400m,11/04/2023 12:09,48472424,3. Puttfor Sonny,0,2.9273102,1,1,1,1001,1,1001,0,4937.16,0
212716043,Romford 11th Apr,A9 400m,11/04/2023 12:09,54617936,5. Limelight Legacy,0,18.357625,1,1,1,1001,1,1001,0,866.81,0
212716043,Romford 11th Apr,A9 400m,11/04/2023 12:09,35613325,1. Rough Tommo,0,28.61584556,1,1,1,1001,1,1001,0,1744.6,0
212716043,Romford 11th Apr,A9 400m,11/04/2023 12:09,44432005,4. Codename Em,1,3.66080544,1,1,1,1001,1,1001,0,4794.77,0
212716043,Romford 11th Apr,A9 400m,11/04/2023 12:09,43210390,6. Glengar Belle,0,19.5,1,1,1,1001,1,1001,0,813.23,0
212716043,Romford 11th Apr,A9 400m,11/04/2023 12:09,46361580,2. Kingdom Bridge,0,4.1,1,1,1,1001,1,1001,0,4796.08,0
212716045,Romford 11th Apr,A7 400m,11/04/2023 12:24,51968383,6. Kellsboro Dolly,0,6.27240556,1,1,1,1001,1,1001,0,1922.56,0
212716045,Romford 11th Apr,A7 400m,11/04/2023 12:24,54289161,4. Comical Tommy,0,2.76,1,1,1,1001,1,1001,0,6998.84,0
212716045,Romford 11th Apr,A7 400m,11/04/2023 12:24,39692943,3. Indigo Duncan,0,6.8,1,1,1,1001,1,1001,0,2535.97,0
212716045,Romford 11th Apr,A7 400m,11/04/2023 12:24,50842602,5. Goodtime Demi,0,17.55431915,1,1,1,1001,1,1001,0,2300.97,0
212716045,Romford 11th Apr,A7 400m,11/04/2023 12:24,54617937,1. Sirius Warrior,0,14.5,1,1,1,1001,1,1001,0,1941.8,0
212716045,Romford 11th Apr,A7 400m,11/04/2023 12:24,50973596,2. Fire Gate,1,4.6,1,1,1,1001,1,1001,0,3722.19,0
212716047,Romford 11th Apr,A8 400m,11/04/2023 12:39,45502482,4. Dromulton Sonic,1,1.79424091,1,2.1413,1,1001,1,1001,44,12334.59,0
212716047,Romford 11th Apr,A8 400m,11/04/2023 12:39,38794071,1. Boynepark Zoom,0,8.73539745,1,1,1,1001,1,1001,0,1956.19,0
212716047,Romford 11th Apr,A8 400m,11/04/2023 12:39,54093525,3. Loris Girl,0,22,1,1,1,1001,1,1001,0,931.2,0
212716047,Romford 11th Apr,A8 400m,11/04/2023 12:39,41469402,6. Headford Tom,0,6.98767981,1,1,1,1001,1,1001,0,1793.76,0
212716047,Romford 11th Apr,A8 400m,11/04/2023 12:39,54636749,5. Ashwood Hyena (res),0,10.7737518,1,1,1,1001,1,1001,0,2295.68,0
212716047,Romford 11th Apr,A8 400m,11/04/2023 12:39,53762387,2. Garlic,0,23.48995794,1,1,1,1001,1,1001,0,2500.83,0
212716049,Romford 11th Apr,A5 400m,11/04/2023 12:54,51418554,6. Lemon Nicky,0,5.33033753,1,1,1,1001,1,1001,0,2565.37,0
212716049,Romford 11th Apr,A5 400m,11/04/2023 12:54,46535232,5. Rough Smasher,0,47.25601842,1,1,1,1001,1,1001,0,766.45,0
